WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
255	30482796	90733	30488584	915061	30494387	717144	30482796	0.84202	30488584	1.0057	30494387	1.07016	30482796	107756.347830218	30488584	909874.714129462	30494387	670127.831352321	30499363	97618	30505151	955218	30510970	760442	30499363	0.84154	30505151	1.00559	30510970	1.06972	30499363	115999.239489507	30505151	949908.014200619	30510970	710879.482481397	30515946	83065	30521718	941880	30527553	904490	30515946	0.84146	30521718	1.00544	30527553	1.07049	30515946	98715.3281201721	30521718	936783.895607893	30527553	844930.826070304
256	30602807	90228	30608595	913366	30614398	716266	30602807	0.84156	30608595	1.00512	30614398	1.06909	30602807	107215.171823756	30608595	908713.387456224	30614398	669977.270388835	30619390	98277	30625178	954403	30630981	761882	30619390	0.84213	30625178	1.00646	30630981	1.06942	30619390	116700.509422536	30625178	948277.129741867	30630981	712425.4268669	30635957	83509	30641745	943193	30647533	902525	30635957	0.84141	30641745	1.00517	30647533	1.06999	30635957	99248.8798564315	30641745	938341.773033417	30647533	843489.191487771
257	30722818	90209	30728606	916423	30734409	717397	30722818	0.84213	30728606	1.00557	30734409	1.06885	30722818	107120.0408488	30728606	911346.798333284	30734409	671185.853955186	30739385	97628	30745173	955738	30750976	760718	30739385	0.841	30745173	1.00517	30750976	1.06905	30739385	116085.612366231	30745173	950822.248972811	30750976	711583.181329218	30755953	83849	30761725	943046	30767528	897829	30755953	0.84189	30761725	1.00486	30767528	1.06917	30755953	99596.1467650168	30761725	938484.963079434	30767528	839743.913502998
258	30842829	90555	30848617	915515	30854420	717116	30842829	0.84116	30848617	1.00516	30854420	1.06913	30842829	107654.90513101	30848617	910815.193601019	30854420	670747.2430855	30859397	97749	30865169	955162	30870987	760528	30859397	0.84182	30865169	1.00514	30870987	1.06913	30859397	116116.271887102	30865169	950277.573273375	30870987	711352.22096471	30875964	84111	30881751	941873	30887539	894635	30875964	0.84182	30881751	1.00463	30887539	1.06953	30875964	99915.6589294624	30881751	937532.225794571	30887539	836474.900189803
259	30962840	90769	30968628	913731	30974431	716004	30962840	0.84065	30968628	1.0052	30974431	1.06941	30962840	107974.78141914	30968628	909004.178272981	30974431	669531.797907257	30979408	98218	30985195	954798	30990998	759671	30979408	0.8421	30985195	1.00553	30990998	1.06962	30979408	116634.603966275	30985195	949547.005062007	30990998	710225.126680503	30995975	83364	31001762	942602	31007550	892173	30995975	0.84117	31001762	1.00497	31007550	1.06935	30995975	99104.818288812	31001762	937940.436032917	31007550	834313.367933791
260	31082851	90438	31088655	913523	31094458	716767	31082851	0.84142	31088655	1.00629	31094458	1.06908	31082851	107482.588956764	31088655	907812.857128661	31094458	670452.164477869	31099434	98111	31105222	953480	31111041	758864	31099434	0.84115	31105222	1.00484	31111041	1.07008	31099434	116639.12500743	31105222	948887.385056327	31111041	709165.669856459	31116017	83980	31121805	941884	31127608	889890	31116017	0.84131	31121805	1.00476	31127608	1.06902	31116017	99820.5180016878	31121805	937421.871889805	31127608	832435.314587192
261	31202862	90471	31208650	912513	31214453	715700	31202862	0.84151	31208650	1.0044	31214453	1.06886	31202862	107510.308849568	31208650	908515.531660693	31214453	669591.901652228	31219430	98727	31225217	955218	31231036	760794	31219430	0.84078	31225217	1.00442	31231036	1.0694	31219430	117423.107114822	31225217	951014.515839987	31231036	711421.357770713	31236012	84338	31241800	940865	31247588	889354	31236012	0.84127	31241800	1.00396	31247588	1.07004	31236012	100250.811273432	31241800	937153.870672138	31247588	831140.891929274
262	31322873	90267	31328661	915674	31334464	717692	31322873	0.84126	31328661	1.00547	31334464	1.06916	31322873	107299.764638756	31328661	910692.511959581	31334464	671267.163006472	31339441	98121	31345228	953300	31351031	758889	31339441	0.8413	31345228	1.0055	31351031	1.06909	31339441	116630.215143231	31345228	948085.52958727	31351031	709845.756671562	31356008	84009	31361795	943439	31367599	888454	31356008	0.84113	31361795	1.00489	31367599	1.0692	31356008	99876.3568057256	31361795	938848.033118053	31367599	830952.113729892
263	31442884	90693	31448672	912554	31454475	718412	31442884	0.84149	31448672	1.00439	31454475	1.0688	31442884	107776.681838168	31448672	908565.397903205	31454475	672166.916167665	31459452	97623	31465239	954788	31471042	759599	31459452	0.84075	31465239	1.00478	31471042	1.06946	31459452	116114.183764496	31465239	950245.824956707	31471042	710264.058496812	31476034	84329	31481806	944131	31487610	882851	31476034	0.84167	31481806	1.00509	31487610	1.069	31476034	100192.47448525	31481806	939349.709976221	31487610	825866.230121609
264	31562895	90428	31568683	914373	31574486	718932	31562895	0.84165	31568683	1.00521	31574486	1.06925	31562895	107441.33547199	31568683	909633.807861044	31574486	672370.353051204	31579463	98328	31585250	955708	31591069	760111	31579463	0.84121	31585250	1.00558	31591069	1.06954	31579463	116888.767370811	31585250	950404.741542194	31591069	710689.642276119	31596045	84656	31601817	943358	31607621	882056	31596045	0.84097	31601817	1.00513	31607621	1.07006	31596045	100664.708610295	31601817	938543.273009462	31607621	824305.179148833
265	31682906	90244	31688694	914207	31694497	719996	31682906	0.84192	31688694	1.00583	31694497	1.0706	31682906	107188.331432915	31688694	908908.065975364	31694497	672516.34597422	31699489	99051	31705292	955245	31711096	760085	31699489	0.84149	31705292	1.00558	31711096	1.0706	31699489	117709.063684655	31705292	949944.310746037	31711096	709961.703717542	31716072	85010	31721860	943357	31727663	880201	31716072	0.84189	31721860	1.0063	31727663	1.06986	31716072	100975.186782121	31721860	937451.058332505	31727663	822725.403323799
266	31802917	91207	31808705	915645	31814508	719085	31802917	0.84192	31808705	1.00537	31814508	1.06936	31802917	108332.145572026	31808705	910754.249679222	31814508	672444.265729034	31819485	98143	31825257	956796	31831075	760691	31819485	0.84166	31825257	1.00535	31831075	1.06986	31819485	116606.468170045	31825257	951704.381558661	31831075	711019.198773671	31836052	85187	31841839	943174	31847658	878219	31836052	0.8413	31841839	1.00439	31847658	1.06998	31836052	101256.388921907	31841839	939051.56363564	31847658	820780.762257238
267	31922928	90476	31928716	916533	31934519	718077	31922928	0.84134	31928716	1.00533	31934519	1.06949	31922928	107537.975134904	31928716	911673.778759214	31934519	671420.022627608	31939496	98530	31945283	951449	31951102	757589	31939496	0.84126	31945283	1.0043	31951102	1.06992	31939496	117121.936143404	31945283	947375.286269043	31951102	708080.043367728	31956063	85073	31961850	943456	31967638	876747	31956063	0.84122	31961850	1.00525	31967638	1.07	31956063	101130.500939112	31961850	938528.724197961	31967638	819389.719626168
268	32042939	90299	32048727	915259	32054530	717906	32042939	0.8414	32048727	1.00559	32054530	1.06926	32042939	107319.942952223	32048727	910171.143308903	32054530	671404.522754054	32059507	99358	32065294	954131	32071097	758676	32059507	0.84142	32065294	1.00547	32071097	1.07043	32059507	118083.715623589	32065294	948940.29657772	32071097	708758.16260755	32076074	85675	32081861	944061	32087665	874964	32076074	0.84175	32081861	1.00578	32087665	1.07079	32076074	101782.001782002	32081861	938635.685736444	32087665	817120.070228523
269	32162950	89749	32168738	913441	32174541	717060	32162950	0.8411	32168738	1.00548	32174541	1.0689	32162950	106704.315776959	32168738	908462.624816008	32174541	670839.1804659	32179533	98850	32185305	953760	32191108	757598	32179533	0.84169	32185305	1.00496	32191108	1.06952	32179533	117442.288728629	32185305	949052.69861487	32191108	708353.279976064	32196100	85625	32201872	945060	32207676	873449	32196100	0.84191	32201872	1.00532	32207676	1.06905	32196100	101703.269945719	32201872	940058.886722636	32207676	817032.879659511
270	32282961	90258	32288749	914546	32294552	718107	32282961	0.8409	32288749	1.00508	32294552	1.06924	32282961	107334.998216197	32288749	909923.588172086	32294552	671605.065280012	32299529	98911	32305316	956222	32311104	758324	32299529	0.8419	32305316	1.00502	32311104	1.06878	32299529	117485.449578335	32305316	951445.742373286	32311104	709523.007541309	32316096	85852	32321868	944699	32327671	871623	32316096	0.84147	32321868	1.00523	32327671	1.0699	32316096	102026.216026715	32321868	939783.93004586	32327671	814677.07262361
271	32402972	90771	32408760	914604	32414563	719893	32402972	0.84176	32408760	1.00507	32414563	1.07024	32402972	107834.774757651	32408760	909990.34893092	32414563	672646.322320227	32419540	99067	32425327	956725	32431130	757252	32419540	0.84135	32425327	1.00557	32431130	1.07014	32419540	117747.667439235	32425327	951425.559632845	32431130	707619.563795391	32436122	85426	32441894	945020	32447698	868807	32436122	0.84149	32441894	1.00556	32447698	1.07033	32436122	101517.546257234	32441894	939794.741238713	32447698	811718.815692357
272	32522983	91220	32528771	914712	32534574	719675	32522983	0.84171	32528771	1.00468	32534574	1.06971	32522983	108374.618336482	32528771	910451.08890393	32534574	672775.79904834	32539551	98922	32545338	954395	32551157	756561	32539551	0.84155	32545338	1.00574	32551157	1.06964	32539551	117547.382805537	32545338	948948.038260385	32551157	707304.326689353	32556133	86312	32561921	942740	32567709	865152	32556133	0.84126	32561921	1.00522	32567709	1.06972	32556133	102598.48322754	32561921	937844.451960765	32567709	808764.910443854
273	32642994	90424	32648782	914372	32654585	718797	32642994	0.84166	32648782	1.00546	32654585	1.07006	32642994	107435.306418269	32648782	909406.639746982	32654585	671735.229800198	32659562	99301	32665334	954431	32671152	759298	32659562	0.84169	32665334	1.00586	32671152	1.06974	32659562	117978.115458185	32665334	948870.61817748	32671152	709796.773047657	32676129	85531	32681917	945119	32687735	863689	32676129	0.84135	32681917	1.00578	32687735	1.06965	32676129	101659.238129197	32681917	939687.605639405	32687735	807450.100500164
274	32763005	89698	32768793	914870	32774596	719930	32763005	0.84068	32768793	1.00637	32774596	1.06928	32763005	106696.95960413	32768793	909079.165714399	32774596	673284.827173425	32779588	99352	32785376	955252	32791179	755941	32779588	0.84154	32785376	1.0053	32791179	1.06931	32779588	118059.74760558	32785376	950215.855963394	32791179	706942.794886422	32796156	86393	32801943	944493	32807746	862203	32796156	0.84153	32801943	1.00535	32807746	1.07016	32796156	102661.818354664	32801943	939466.852339981	32807746	805676.721237946
275	32883016	89971	32888820	914279	32894623	720730	32883016	0.84123	32888820	1.00527	32894623	1.0693	32883016	106951.725449639	32888820	909486.008733972	32894623	674020.387169176	32899599	99447	32905387	954704	32911206	758326	32899599	0.84124	32905387	1.00529	32911206	1.07044	32899599	118214.778184585	32905387	949680.191785455	32911206	708424.573072755	32916167	86400	32921954	944333	32927757	860724	32916167	0.84177	32921954	1.00487	32927757	1.07048	32916167	102640.863893938	32921954	939756.386398241	32927757	804054.256034676
276	33003027	91069	33008815	916783	33014634	720359	33003027	0.84098	33008815	1.0054	33014634	1.06977	33003027	108289.138861804	33008815	911858.96160732	33014634	673377.454966956	33019595	98799	33025382	955618	33031186	756624	33019595	0.84086	33025382	1.00502	33031186	1.06908	33019595	117497.562019837	33025382	950844.759308273	33031186	707733.752385228	33036162	86131	33041950	945255	33047737	858884	33036162	0.84102	33041950	1.00557	33047737	1.06998	33036162	102412.54666952	33041950	940019.093648379	33047737	802710.331034225
277	33123038	90750	33128842	914189	33134645	721699	33123038	0.84101	33128842	1.00498	33134645	1.06991	33123038	107905.970202495	33128842	909658.898684551	33134645	674541.783888364	33139621	98890	33145425	951891	33151228	757282	33139621	0.8412	33145425	1.00447	33151228	1.06924	33139621	117558.250118878	33145425	947654.982229434	33151228	708243.238187872	33156204	86757	33161992	942792	33167811	857652	33156204	0.84113	33161992	1.00572	33167811	1.06972	33156204	103143.390439052	33161992	937429.900966472	33167811	801753.729948024
278	33243049	90952	33248837	915079	33254640	721998	33243049	0.84131	33248837	1.00563	33254640	1.07045	33243049	108107.594109187	33248837	909955.948012689	33254640	674480.825820916	33259617	99971	33265404	956590	33271208	759406	33259617	0.84217	33265404	1.00588	33271208	1.07019	33259617	118706.43694266	33265404	950998.13098978	33271208	709599.230043263	33276184	86603	33281972	942761	33287759	855919	33276184	0.84195	33281972	1.00549	33287759	1.0694	33276184	102860.027317537	33281972	937613.501874708	33287759	800373.106414812
279	33363060	89839	33368864	915489	33374667	723621	33363060	0.84179	33368864	1.00623	33374667	1.0718	33363060	106723.767210349	33368864	909820.816314362	33374667	675145.549542825	33379628	99959	33385400	954683	33391203	757727	33379628	0.84313	33385400	1.0064	33391203	1.07063	33379628	118557.043397815	33385400	948611.883942766	33391203	707739.368409254	33396195	87191	33401983	942912	33407786	855324	33396195	0.84196	33401983	1.00541	33407786	1.06993	33396195	103557.176112879	33401983	937838.294824997	33407786	799420.522837943
280	33483072	90390	33488859	914196	33494678	723489	33483072	0.84107	33488859	1.00555	33494678	1.06978	33483072	107470.246233964	33488859	909150.216299538	33494678	676296.995643964	33499654	99866	33505442	955110	33511261	758422	33499654	0.84119	33505442	1.00451	33511261	1.06988	33499654	118719.908700769	33505442	950821.793710366	33511261	708885.108610312	33516237	87266	33522040	944921	33527844	853727	33516237	0.84135	33522040	1.00507	33527844	1.07033	33516237	103721.400130742	33522040	940154.417105276	33527844	797629.702988798
281	33603083	90562	33608886	915523	33614689	723524	33603083	0.84097	33608886	1.00556	33614689	1.07026	33603083	107687.551280069	33608886	910460.837742154	33614689	676026.386111786	33619650	100329	33625453	955120	33631256	758172	33619650	0.84071	33625453	1.00524	33631256	1.06959	33619650	119338.416338571	33625453	950141.259798655	33631256	708843.575575688	33636233	87791	33642020	947872	33647823	852178	33636233	0.84103	33642020	1.00565	33647823	1.06999	33636233	104385.099223571	33642020	942546.61164421	33647823	796435.480705427
282	33723094	91212	33728881	918603	33734700	724180	33723094	0.84168	33728881	1.00593	33734700	1.06977	33723094	108368.976333048	33728881	913187.79636754	33734700	676949.250773531	33739661	100473	33745448	956476	33751236	756977	33739661	0.84193	33745448	1.00554	33751236	1.06975	33739661	119336.524414144	33745448	951206.317003799	33751236	707620.472072914	33756212	87073	33762000	944570	33767803	850149	33756212	0.84152	33762000	1.00504	33767803	1.0701	33756212	103471.099914441	33762000	939833.240468041	33767803	794457.527333894
283	33843105	90240	33848908	914750	33854711	722980	33843105	0.84097	33848908	1.00478	33854711	1.06924	33843105	107304.66009489	33848908	910398.29614443	33854711	676162.507949572	33859687	99910	33865459	954784	33871263	757601	33859687	0.84133	33865459	1.006	33871263	1.07011	33859687	118752.45147564	33865459	949089.463220676	33871263	707965.536253282	33876255	87319	33882042	943096	33887845	846926	33876255	0.8405	33882042	1.00523	33887845	1.06981	33876255	103889.351576443	33882042	938189.270117286	33887845	791660.201344164
284	33963116	90578	33968919	914971	33974722	725011	33963116	0.84107	33968919	1.00521	33974722	1.06994	33963116	107693.77102976	33968919	910228.708429084	33974722	677618.371123614	33979714	100274	33985502	956436	33991320	758226	33979714	0.84126	33985502	1.00577	33991320	1.06971	33979714	119195.016998312	33985502	950949.024130765	33991320	708814.538519786	33996281	87313	34002069	947226	34007872	848666	33996281	0.84186	34002069	1.00509	34007872	1.06956	33996281	103714.394317345	34002069	942429.036205713	34007872	793472.081977636
285	34083127	90153	34088930	915464	34094733	725884	34083127	0.8415	34088930	1.00604	34094733	1.06993	34083127	107133.689839572	34088930	909967.794521093	34094733	678440.645649715	34099694	100552	34105481	956607	34111269	757863	34099694	0.84158	34105481	1.00565	34111269	1.06899	34099694	119480.025666009	34105481	951232.536170636	34111269	708952.375606881	34116245	87446	34122033	946567	34127821	847397	34116245	0.84221	34122033	1.00564	34127821	1.06948	34116245	103829.211241852	34122033	941258.303170121	34127821	792344.877884579
286	34203138	90738	34208925	916112	34214744	725295	34203138	0.84144	34208925	1.0054	34214744	1.06954	34203138	107836.565887051	34208925	911191.565546051	34214744	678137.330067132	34219720	100225	34225508	957674	34231311	757687	34219720	0.84137	34225508	1.00571	34231311	1.07093	34219720	119121.195193553	34225508	952236.728281513	34231311	707503.758415583	34236288	87340	34242075	947947	34247878	846924	34236288	0.84171	34242075	1.00547	34247878	1.07039	34236288	103764.954675601	34242075	942789.939033487	34247878	791229.364997805
287	34323149	90683	34328936	915802	34334755	725282	34323149	0.84212	34328936	1.00541	34334755	1.06976	34323149	107684.178026885	34328936	910874.170736317	34334755	677985.716422375	34339731	100072	34345535	956403	34351338	758733	34339731	0.84123	34345535	1.00548	34351338	1.07059	34339731	118959.143159421	34345535	951190.476190476	34351338	708705.480155802	34356314	87872	34362086	946348	34367889	845258	34356314	0.84177	34362086	1.00586	34367889	1.07013	34356314	104389.560093612	34362086	940834.70860756	34367889	789864.7827834
288	34443160	90631	34448947	914993	34454766	725677	34443160	0.84238	34448947	1.00636	34454766	1.07003	34443160	107589.211519742	34448947	909210.421717874	34454766	678183.789239554	34459742	100561	34465530	956515	34471349	760277	34459742	0.84189	34465530	1.00549	34471349	1.07102	34459742	119446.721068073	34465530	951292.404698207	34471349	709862.560923232	34476341	88425	34482113	947533	34487916	842815	34476341	0.84153	34482113	1.00674	34487916	1.0698	34476341	105076.467862108	34482113	941189.38355484	34487916	787824.827070481
289	34563171	90835	34568958	916543	34574777	727683	34563171	0.84143	34568958	1.00494	34574777	1.06876	34563171	107953.127414045	34568958	912037.534579179	34574777	680866.611774393	34579753	100709	34585525	956170	34591344	758508	34579753	0.84131	34585525	1.00414	34591344	1.06988	34579753	119704.983894165	34585525	952227.777003207	34591344	708965.491456986	34596321	88575	34602108	946494	34607911	842281	34596321	0.84112	34602108	1.00537	34607911	1.07081	34596321	105306.020544037	34602108	941438.475387171	34607911	786583.053949814
290	34683182	90902	34688985	915503	34694788	726338	34683182	0.84191	34688985	1.00538	34694788	1.06976	34683182	107971.160812913	34688985	910603.950744992	34694788	678972.8537242	34699749	100350	34705536	955615	34711355	759139	34699749	0.84207	34705536	1.00575	34711355	1.06905	34699749	119170.615269514	34705536	950151.628138205	34711355	710106.169028577	34716332	88883	34722119	949243	34727938	841897	34716332	0.84237	34722119	1.0052	34727938	1.07003	34716332	105515.391098923	34722119	944332.47115002	34727938	786797.566423371
291	34803193	90557	34808996	913899	34814799	725757	34803193	0.84149	34808996	1.00481	34814799	1.06936	34803193	107615.063755957	34808996	909524.188652581	34814799	678683.511633126	34819775	100183	34825563	955855	34831382	760248	34819775	0.84124	34825563	1.00589	34831382	1.0704	34819775	119089.677143265	34825563	950257.980494885	34831382	710246.6367713	34836358	88959	34842130	947062	34847934	840026	34836358	0.84115	34842130	1.00523	34847934	1.07032	34836358	105758.782619033	34842130	942134.635854481	34847934	784836.310636072
292	34923204	90534	34928991	913795	34934794	727901	34923204	0.84078	34928991	1.00536	34934794	1.07009	34923204	107678.58417184	34928991	908923.171799157	34934794	680224.093300564	34939771	100681	34945558	957467	34951362	759461	34939771	0.84065	34945558	1.00545	34951362	1.0691	34939771	119765.657526914	34945558	952277.089860262	34951362	710374.146478346	34956338	88267	34962126	946887	34967929	838411	34956338	0.84109	34962126	1.00504	34967929	1.06958	34956338	104943.585109798	34962126	942138.621348404	34967929	783869.36928514
293	35043215	90567	35049002	913209	35054805	727189	35043215	0.84123	35049002	1.00494	35054805	1.06912	35043215	107660.211832674	35049002	908719.923577527	35054805	680175.284346004	35059782	100885	35065569	955343	35071373	758776	35059782	0.84168	35065569	1.0051	35071373	1.06905	35059782	119861.467541108	35065569	950495.473087255	35071373	709766.61521912	35076365	88821	35082152	946073	35087956	838459	35076365	0.84105	35082152	1.00544	35087956	1.07005	35076365	105607.276618513	35082152	940954.209102482	35087956	783569.926638942
294	35163226	90875	35169029	916618	35174832	726206	35163226	0.84111	35169029	1.0054	35174832	1.06887	35163226	108041.754348421	35169029	911694.847821762	35174832	679414.708991739	35179808	101433	35185596	954987	35191415	759096	35179808	0.84164	35185596	1.00534	35191415	1.0701	35179808	120518.2738463	35185596	949914.456800684	35191415	709369.217830109	35196391	89162	35202179	945695	35207998	836284	35196391	0.84067	35202179	1.00473	35207998	1.06951	35196391	106060.642106891	35202179	941242.920983747	35207998	781931.912745089
295	35283237	90607	35289040	918357	35294843	727256	35283237	0.841	35289040	1.00635	35294843	1.06907	35283237	107737.217598098	35289040	912562.229840513	35294843	680269.767180821	35299820	100102	35305607	954679	35311410	761346	35299820	0.8414	35305607	1.0058	35311410	1.07062	35299820	118970.763014024	35305607	949173.792006363	35311410	711126.263286694	35316387	89259	35322174	946718	35327978	835840	35316387	0.84125	35322174	1.00518	35327978	1.06966	35316387	106102.823179792	35322174	941839.272568097	35327978	781407.176112036
296	35403248	90241	35409035	913866	35414854	728823	35403248	0.84101	35409035	1.00507	35414854	1.06974	35403248	107300.745532158	35409035	909256.071716398	35414854	681308.542262606	35419831	100670	35425618	953566	35431437	759951	35419831	0.84098	35425618	1.00414	35431437	1.06962	35419831	119705.581583391	35425618	949634.513115701	35431437	710486.901890391	35436413	88562	35442201	946310	35448035	832511	35436413	0.84181	35442201	1.00607	35448035	1.06875	35436413	105204.262244449	35442201	940600.554633375	35448035	778957.660818713
297	35523259	90731	35529046	912668	35534865	728775	35523259	0.84141	35529046	1.00494	35534865	1.06941	35523259	107832.091370438	35529046	908181.582980078	35534865	681473.896821612	35539826	101056	35545614	956514	35551417	759699	35539826	0.84118	35545614	1.00535	35551417	1.06956	35539826	120135.999429373	35545614	951423.882230069	35551417	710291.147761696	35556393	89114	35562181	945838	35567984	832957	35556393	0.8413	35562181	1.00492	35567984	1.06882	35556393	105924.164982765	35562181	941207.260279425	35567984	779323.927321719
298	35643270	90432	35649073	913173	35654861	729696	35643270	0.84116	35649073	1.00496	35654861	1.0698	35643270	107508.678491607	35649073	908666.016557873	35654861	682086.371284352	35659837	100226	35665625	957267	35671428	759606	35659837	0.84093	35665625	1.00522	35671428	1.06951	35659837	119184.712163914	35665625	952296.01480273	35671428	710237.398434797	35676404	89395	35682192	946845	35687995	832472	35676404	0.84135	35682192	1.00566	35687995	1.07062	35676404	106251.857134367	35682192	941516.019330589	35687995	777560.665782444
299	35763281	90166	35769068	915778	35774887	730355	35763281	0.84112	35769068	1.00559	35774887	1.07054	35763281	107197.546128971	35769068	910687.258226514	35774887	682230.463130756	35779864	101233	35785651	955992	35791470	759022	35779864	0.84172	35785651	1.00502	35791470	1.06953	35779864	120269.210663879	35785651	951216.891206145	35791470	709678.082896226	35796446	88508	35802234	947448	35808037	830640	35796446	0.84092	35802234	1.00566	35808037	1.07004	35796446	105251.391333302	35802234	942115.625559334	35808037	776270.04597959
300	35883292	90941	35889079	914823	35894898	729326	35883292	0.84136	35889079	1.00616	35894898	1.0699	35883292	108088.095464486	35889079	909222.191301582	35894898	681676.792223572	35899859	100959	35905647	955324	35911465	759621	35899859	0.84137	35905647	1.00577	35911465	1.06924	35899859	119993.581896193	35905647	949843.40356145	35911465	710430.773259511	35916442	89750	35922229	945330	35928017	830124	35916442	0.84126	35922229	1.00474	35928017	1.06975	35916442	106685.210279818	35922229	940870.274896989	35928017	775998.1304043
301	36003303	90477	36009090	914651	36014909	729484	36003303	0.84083	36009090	1.00514	36014909	1.0691	36003303	107604.390899468	36009090	909973.735002089	36014909	682334.674024881	36019870	101004	36025658	954865	36031461	760235	36019870	0.84091	36025658	1.00506	36031461	1.06925	36019870	120112.735013259	36025658	950057.707997533	36031461	710998.363338789	36036437	89533	36042225	945199	36048028	826053	36036437	0.84132	36042225	1.00503	36048028	1.06883	36036437	106419.673845861	36042225	940468.443728048	36048028	772857.236417391
