WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
188	22442059	53733	22447846	884054	22453665	1883422	22442059	0.84953	22447846	1.01684	22453665	1.07886	22442059	63250.2677951338	22447846	869413.083670981	22453665	1745751.99747882	22458641	51729	22464413	865600	22470217	1558103	22458641	0.84979	22464413	1.0164	22470217	1.07824	22458641	60872.6861930595	22464413	851633.215269579	22470217	1445042.8476035	22475193	31609	22480981	867824	22486768	2068737	22475193	0.8498	22480981	1.01656	22486768	1.07819	22475193	37195.8107790068	22480981	853686.944203982	22486768	1918712.84281991
189	22562070	53518	22567873	881561	22573676	1872101	22562070	0.84989	22567873	1.01579	22573676	1.07735	22562070	62970.5020649731	22567873	867857.529607498	22573676	1737690.62978605	22578652	52055	22584424	866069	22590228	1542188	22578652	0.84933	22584424	1.0163	22590228	1.07806	22578652	61289.4870074058	22584424	852178.490603168	22590228	1430521.49231026	22595204	31516	22600976	869447	22606779	2061428	22595204	0.84942	22600976	1.01646	22606779	1.0777	22595204	37102.9643756916	22600976	855367.648505598	22606779	1912803.19198293
190	22682081	53946	22687868	880302	22693671	1861528	22682081	0.8501	22687868	1.01566	22693671	1.07773	22682081	63458.4166568639	22687868	866729.023492113	22693671	1727267.49742514	22698648	52255	22704435	865195	22710239	1526270	22698648	0.84915	22704435	1.01568	22710239	1.07776	22698648	61538.0085968321	22704435	851838.177378702	22710239	1416150.16330166	22715215	31895	22721003	866849	22726790	2062255	22715215	0.84992	22721003	1.01575	22726790	1.07831	22715215	37527.0613704819	22721003	853407.826729018	22726790	1912488.06001985
191	22802092	53896	22807879	881242	22813698	1857353	22802092	0.84958	22807879	1.01648	22813698	1.07848	22802092	63438.4048588714	22807879	866954.588383441	22813698	1722195.1264743	22818659	52891	22824446	864943	22830250	1514822	22818659	0.85001	22824446	1.0164	22830250	1.07786	22818659	62223.9738356019	22824446	850986.816214089	22830250	1405397.73254412	22835242	32237	22841014	867914	22846817	2058405	22835242	0.8502	22841014	1.01679	22846817	1.07816	22835242	37916.9607151259	22841014	853582.352304803	22846817	1909183.23810937
192	22922103	54319	22927906	881337	22933709	1844937	22922103	0.84943	22927906	1.01635	22933709	1.07777	22922103	63947.5883827979	22927906	867158.951148718	22933709	1711809.56975978	22938685	52615	22944489	863653	22950292	1497029	22938685	0.84928	22944489	1.01569	22950292	1.07773	22938685	61952.4773926149	22944489	850311.610826138	22950292	1389057.55615971	22955268	32358	22961040	866615	22966843	2055569	22955268	0.84971	22961040	1.01633	22966843	1.07878	22955268	38081.2277129844	22961040	852690.563104503	22966843	1905457.09041695
193	23042114	54269	23047901	879501	23053720	1832159	23042114	0.84979	23047901	1.01544	23053720	1.07822	23042114	63861.6599395145	23047901	866127.983928149	23053720	1699244.12457569	23058681	53124	23064468	865825	23070272	1481693	23058681	0.85005	23064468	1.01674	23070272	1.07859	23058681	62495.1473442739	23064468	851569.722839664	23070272	1373731.44568372	23075264	32289	23081051	862899	23086854	2050030	23075264	0.84924	23081051	1.01635	23086854	1.07863	23075264	38021.054118977	23081051	849017.562847444	23086854	1900586.85554824
194	23162125	54168	23167912	879721	23173731	1823505	23162125	0.84956	23167912	1.01691	23173731	1.07785	23162125	63760.0640331466	23167912	865092.289386475	23173731	1691798.4877302	23178692	53315	23184479	866112	23190283	1467477	23178692	0.85001	23184479	1.01628	23190283	1.07826	23178692	62722.7914965706	23184479	852237.572322588	23190283	1360967.67013522	23195259	32562	23201031	864745	23206834	2046597	23195259	0.84999	23201031	1.01652	23206834	1.07813	23195259	38308.685984541	23201031	850691.575178059	23206834	1898284.06592897
195	23282136	54698	23287923	877128	23293742	1813652	23282136	0.84963	23287923	1.01629	23293742	1.07761	23282136	64378.6118663418	23287923	863068.612305543	23293742	1683031.89465577	23298703	53778	23304475	863240	23310278	1452983	23298703	0.84986	23304475	1.01635	23310278	1.07819	23298703	63278.6576612619	23304475	849353.077187977	23310278	1347613.12941133	23315270	32489	23321042	863189	23326845	2047216	23315270	0.84918	23321042	1.01569	23326845	1.07827	23315270	38259.2618761629	23321042	849854.778524944	23326845	1898611.66498187
196	23402162	54670	23407934	877992	23413753	1806013	23402162	0.84977	23407934	1.01619	23413753	1.07827	23402162	64335.0553679231	23407934	864003.77882089	23413753	1674917.22852347	23418729	53947	23424501	862792	23430305	1440975	23418729	0.84938	23424501	1.01656	23430305	1.07849	23418729	63513.3862346653	23424501	848736.916660109	23430305	1336104.18269989	23435281	32660	23441069	861530	23446872	2043787	23435281	0.84993	23441069	1.01619	23446872	1.07837	23435281	38426.6939630323	23441069	847804.052391777	23446872	1895255.80273932
197	23522173	54792	23527976	878433	23533780	1796667	23522173	0.85023	23527976	1.01652	23533780	1.07774	23522173	64443.7387530433	23527976	864157.124306457	23533780	1667069.05190491	23538740	54161	23544528	863051	23550331	1424442	23538740	0.84983	23544528	1.01616	23550331	1.0776	23538740	63731.5698433804	23544528	849325.893560069	23550331	1321865.25612472	23555308	32519	23561095	863169	23566898	2041936	23555308	0.84895	23561095	1.017	23566898	1.07865	23555308	38304.9649567112	23561095	848740.412979351	23566898	1893047.79122051
198	23642184	54648	23647987	876430	23653791	1787068	23642184	0.84905	23647987	1.01603	23653791	1.07818	23642184	64363.7006065603	23647987	862602.482210171	23653791	1657485.76304513	23658767	54416	23664539	859466	23670342	1410394	23658767	0.84927	23664539	1.01623	23670342	1.07758	23658767	64073.8516608381	23664539	845739.64555268	23670342	1308853.17099427	23675319	32846	23681091	864712	23686894	2034243	23675319	0.84887	23681091	1.01559	23686894	1.07775	23675319	38693.7929247117	23681091	851438.080327691	23686894	1887490.60542798
199	23762195	54918	23767998	875013	23773802	1775727	23762195	0.84985	23767998	1.01613	23773802	1.07813	23762195	64620.8154380185	23767998	861123.084644682	23773802	1647043.49197221	23778762	54325	23784534	861850	23790338	1396135	23778762	0.85005	23784534	1.01644	23790338	1.07828	23778762	63908.0054114464	23784534	847910.353783794	23790338	1294779.64907074	23795314	32812	23801117	861222	23806921	2030512	23795314	0.84956	23801117	1.01629	23806921	1.07834	23795314	38622.3456848251	23801117	847417.567820209	23806921	1882997.94128012
200	23882206	54789	23887994	874443	23893813	1762363	23882206	0.85015	23887994	1.01641	23893813	1.07839	23882206	64446.2741869082	23887994	860325.065672317	23893813	1634253.84137464	23898773	54574	23904561	859583	23910349	1379776	23898773	0.84962	23904561	1.01663	23910349	1.07848	23898773	64233.4220004237	23904561	845521.969644807	23910349	1279370.96654551	23915341	32774	23921113	862503	23926900	2028729	23915341	0.84936	23921113	1.01547	23926900	1.07762	23915341	38586.7005745502	23921113	849363.348991108	23926900	1882601.47361779
201	24002217	54969	24008020	875585	24013824	1754970	24002217	0.84934	24008020	1.01624	24013824	1.07789	24002217	64719.664680811	24008020	861592.733999843	24013824	1628153.15106365	24018800	55105	24024588	859642	24030407	1369914	24018800	0.84975	24024588	1.01621	24030407	1.07819	24018800	64848.4848484848	24024588	845929.483079285	24030407	1270568.26718853	24035367	33441	24041155	863454	24046958	2028192	24035367	0.84924	24041155	1.01646	24046958	1.07804	24035367	39377.5611134662	24041155	849471.695885721	24046958	1881369.89351045
202	24122228	55371	24128016	876598	24133819	1745466	24122228	0.84941	24128016	1.01685	24133819	1.0781	24122228	65187.6008052648	24128016	862072.085361656	24133819	1619020.49902606	24138780	54918	24144568	859514	24150371	1353234	24138780	0.84956	24144568	1.01721	24150371	1.07895	24138780	64642.8739582843	24144568	844972.031340628	24150371	1254213.81899069	24155347	33574	24161135	862191	24166938	2028213	24155347	0.84986	24161135	1.01695	24166938	1.07877	24155347	39505.3302896948	24161135	847820.443482964	24166938	1880116.24349954
203	24242239	54843	24248027	874500	24253830	1738240	24242239	0.85003	24248027	1.01568	24253830	1.07843	24242239	64518.8993329647	24248027	860999.527410208	24253830	1611824.59686767	24258807	54839	24264594	860667	24270382	1338465	24258807	0.84977	24264594	1.01661	24270382	1.07865	24258807	64533.9327112042	24264594	846604.892731726	24270382	1240870.53261021	24275374	33361	24281161	863495	24286949	2020950	24275374	0.84959	24281161	1.01676	24286949	1.07793	24275374	39267.1759319201	24281161	849261.379283213	24286949	1874843.44994573
204	24362250	55022	24368054	873631	24373857	1723633	24362250	0.84937	24368054	1.01634	24373857	1.07846	24362250	64779.7779530711	24368054	859585.374972942	24373857	1598235.44684087	24378833	54540	24384621	858433	24390440	1324384	24378833	0.84953	24384621	1.01543	24390440	1.0776	24378833	64200.2048191353	24384621	845388.65308293	24390440	1229012.62063846	24395416	33563	24401188	858516	24406991	2015337	24395416	0.84989	24401188	1.01573	24406991	1.07885	24395416	39490.9929520291	24401188	845220.678723677	24406991	1868041.89646383
205	24482261	55234	24488049	874106	24493852	1713263	24482261	0.84924	24488049	1.01631	24493852	1.07762	24482261	65039.3292826527	24488049	860078.125768712	24493852	1589858.20604666	24498829	55668	24504601	858835	24510404	1311117	24498829	0.84928	24504601	1.01592	24510404	1.07753	24498829	65547.2871137905	24504601	845376.604457044	24510404	1216780.04324706	24515380	33822	24521168	861809	24526971	2011635	24515380	0.8496	24521168	1.01621	24526971	1.07711	24515380	39809.3220338983	24521168	848061.91633619	24526971	1867622.61978814
206	24602272	56060	24608060	874003	24613863	1705477	24602272	0.85005	24608060	1.01653	24613863	1.07817	24602272	65949.061819893	24608060	859790.660383855	24613863	1581825.68611629	24618840	56140	24624627	860257	24630430	1301229	24618840	0.85011	24624627	1.01584	24630430	1.07865	24618840	66038.5126630671	24624627	846843.00677272	24630430	1206349.60367126	24635407	33800	24641210	862017	24647013	2009839	24635407	0.85019	24641210	1.01581	24647013	1.0782	24635407	39755.8192874534	24641210	848600.624132466	24647013	1864068.81840104
207	24722283	55873	24728071	873986	24733890	1693219	24722283	0.84905	24728071	1.01668	24733890	1.07805	24722283	65806.4896060303	24728071	859647.086595586	24733890	1570631.23231761	24738851	55834	24744638	860059	24750441	1288168	24738851	0.84934	24744638	1.01602	24750441	1.07822	24738851	65738.1025266678	24744638	846498.100431094	24750441	1194717.2191204	24755418	34517	24761205	859653	24766993	2007783	24755418	0.84954	24761205	1.01596	24766993	1.07791	24755418	40630.2234150246	24761205	846148.470412221	24766993	1862662.93104248
208	24842294	55662	24848082	872657	24853901	1684633	24842294	0.84985	24848082	1.0162	24853901	1.07867	24842294	65496.2640465965	24848082	858745.325723283	24853901	1561768.65955297	24858877	55938	24864680	857729	24870499	1273166	24858877	0.84993	24864680	1.01584	24870499	1.07826	24858877	65814.8318096785	24864680	844354.425893842	24870499	1180759.74254818	24875460	34296	24881279	859766	24887098	2006538	24875460	0.84978	24881279	1.017	24887098	1.07949	24875460	40358.6810703947	24881279	845394.296951819	24887098	1858783.31434288
209	24962305	55862	24968093	872562	24973912	1671588	24962305	0.84994	24968093	1.01726	24973912	1.07903	24962305	65724.6393863096	24968093	857757.112242691	24973912	1549158.04009156	24978888	56310	24984660	858095	24990463	1263808	24978888	0.84952	24984660	1.01677	24990463	1.07922	24978888	66284.4900649779	24984660	843942.091131721	24990463	1171038.34250663	24995440	34678	25001212	859237	25007015	2002574	24995440	0.85004	25001212	1.01673	25007015	1.07921	24995440	40795.7272598937	25001212	845098.502060527	25007015	1855592.51674836
210	25082316	56146	25088104	870745	25093923	1661232	25082316	0.84999	25088104	1.01699	25093923	1.07831	25082316	66054.8947634678	25088104	856198.192705926	25093923	1540588.51350725	25098899	56546	25104671	860107	25110474	1246441	25098899	0.85028	25104671	1.0168	25110474	1.07898	25098899	66502.7990779508	25104671	845895.948072384	25110474	1155203.06215129	25115451	34495	25121238	862067	25127026	1998333	25115451	0.85048	25121238	1.01671	25127026	1.07859	25115451	40559.4487818644	25121238	847898.614157429	25127026	1852727.17158513
211	25202327	55884	25208115	870479	25213934	1653090	25202327	0.85033	25208115	1.01657	25213934	1.0792	25202327	65720.3673867793	25208115	856290.270222415	25213934	1531773.53595256	25218895	56558	25224682	859774	25230470	1235993	25218895	0.85027	25224682	1.01722	25230470	1.07839	25218895	66517.6943794324	25224682	845219.323253574	25230470	1146146.57035024	25235446	34608	25241234	857783	25247037	1996252	25235446	0.84969	25241234	1.01708	25247037	1.07934	25235446	40730.1486424461	25241234	843378.102017541	25247037	1849511.7386551
212	25322338	56235	25328126	870695	25333929	1642108	25322338	0.85031	25328126	1.01689	25333929	1.07886	25322338	66134.7038139032	25328126	856233.220899016	25333929	1522077.00721132	25338906	56678	25344709	856523	25350496	1222477	25338906	0.85036	25344709	1.01678	25350496	1.0794	25338906	66651.7710146291	25344709	842387.733826393	25350496	1132552.34389476	25355473	34672	25361260	861511	25367064	1993671	25355473	0.85037	25361260	1.0167	25367064	1.07939	25355473	40772.8400578572	25361260	847360.086554539	25367064	1847034.89934129
213	25442349	56704	25448137	871825	25453956	1632643	25442349	0.85032	25448137	1.01708	25453956	1.07877	25442349	66685.4831122401	25448137	857184.292287726	25453956	1513430.11021812	25458917	57285	25464689	855374	25470492	1210978	25458917	0.84992	25464689	1.01658	25470492	1.07935	25458917	67400.4612198795	25464689	841423.203289461	25470492	1121951.17431788	25475468	35043	25481256	858225	25487059	1986990	25475468	0.85046	25481256	1.01687	25487059	1.07774	25475468	41204.7597770618	25481256	843986.940316855	25487059	1843663.5923321
214	25562360	56545	25568148	868985	25573967	1620707	25562360	0.85007	25568148	1.01633	25573967	1.07917	25562360	66518.0514545861	25568148	855022.482854978	25573967	1501808.79750178	25578943	57111	25584700	854679	25590518	1198853	25578943	0.84957	25584700	1.01631	25590518	1.07814	25578943	67223.4189060348	25584700	840962.895179621	25590518	1111964.1233977	25595479	35018	25601267	855031	25607070	1981752	25595479	0.85018	25601267	1.01657	25607070	1.07842	25595479	41188.9246982992	25601267	841094.071239561	25607070	1837643.96060904
215	25682371	56689	25688159	868214	25693978	1610770	25682371	0.84944	25688159	1.01616	25693978	1.07828	25682371	66736.9090224148	25688159	854406.786332861	25693978	1493832.77070891	25698954	56748	25704726	855817	25710529	1187309	25698954	0.84993	25704726	1.01645	25710529	1.07908	25698954	66767.8514701211	25704726	841966.648630036	25710529	1100297.47562739	25715521	35518	25721309	855432	25727097	1980117	25715521	0.84989	25721309	1.01553	25727097	1.07899	25715521	41791.2906376119	25721309	842350.299843431	25727097	1835157.8791277
216	25802382	57568	25808170	870820	25813973	1600864	25802382	0.85024	25808170	1.01721	25813973	1.07882	25802382	67707.941287166	25808170	856086.747082707	25813973	1483902.78266995	25818950	57528	25824737	857056	25830540	1179267	25818950	0.84996	25824737	1.01717	25830540	1.07968	25818950	67683.1850910631	25824737	842588.751142877	25830540	1092237.51481921	25835517	35526	25841320	856957	25847108	1974781	25835517	0.85057	25841320	1.01663	25847108	1.07919	25835517	41767.2854673925	25841320	842938.925666172	25847108	1829873.33092412
217	25922393	56853	25928181	870283	25933984	1590816	25922393	0.8492	25928181	1.0165	25933984	1.0786	25922393	66948.8930758361	25928181	856156.419085096	25933984	1474889.67179677	25938961	57429	25944748	854757	25950536	1164360	25938961	0.84964	25944748	1.01602	25950536	1.07845	25938961	67592.1566781225	25944748	841279.699218519	25950536	1079660.62404377	25955512	35763	25961300	855967	25967103	1972753	25955512	0.84937	25961300	1.01619	25967103	1.07765	25955512	42105.3251233267	25961300	842329.682441276	25967103	1830606.4121004
218	26042404	56903	26048192	870490	26054011	1578616	26042404	0.85072	26048192	1.0167	26054011	1.07862	26042404	66888.0477712996	26048192	856191.600275401	26054011	1463551.57516085	26058987	58044	26064759	855597	26070562	1151728	26058987	0.84987	26064759	1.01622	26070562	1.07854	26058987	68297.5043241908	26064759	841940.721497314	26070562	1067858.40117195	26075539	35742	26081311	854044	26087114	1973039	26075539	0.85006	26081311	1.01612	26087114	1.07877	26075539	42046.443780439	26081311	840495.217100342	26087114	1828970.95766475
219	26162415	57360	26168203	867504	26174022	1567502	26162415	0.84982	26168203	1.01649	26174022	1.07875	26162415	67496.6463486385	26168203	853430.924062214	26174022	1453072.53765933	26178998	57723	26184770	856675	26190574	1139968	26178998	0.84926	26184770	1.01654	26190574	1.07787	26178998	67968.5844146669	26184770	842736.14417534	26190574	1057611.77136389	26195550	36064	26201338	852935	26207125	1966558	26195550	0.84993	26201338	1.01558	26207125	1.07881	26195550	42431.7296718553	26201338	839850.134898285	26207125	1822895.59792735
220	26282426	57014	26288214	866687	26294033	1558994	26282426	0.84992	26288214	1.01688	26294033	1.07852	26282426	67081.6076807229	26288214	852300.173078436	26294033	1445493.82487112	26298994	57893	26304781	855540	26310569	1132405	26298994	0.8502	26304781	1.01615	26310569	1.07872	26298994	68093.3897906375	26304781	841942.626580721	26310569	1049767.31681993	26315561	36079	26321349	856694	26327136	1964465	26315561	0.84977	26321349	1.01618	26327136	1.07874	26315561	42457.370817986	26321349	843053.396051881	26327136	1821073.66001075
221	26402437	57028	26408225	867821	26414044	1550496	26402437	0.85042	26408225	1.01759	26414044	1.07941	26402437	67058.6298534842	26408225	852819.897994281	26414044	1436429.16037465	26419020	58883	26424792	854229	26430596	1123777	26419020	0.8498	26424792	1.01695	26430596	1.07928	26419020	69290.4212755943	26424792	839991.150007375	26430596	1041228.41153361	26435588	36448	26441375	855566	26447163	1961135	26435588	0.85027	26441375	1.01659	26447163	1.07818	26435588	42866.3836193209	26441375	841603.79307292	26447163	1818930.97627483
222	26522448	57002	26528252	867679	26534055	1540993	26522448	0.85033	26528252	1.01654	26534055	1.07927	26522448	67035.1510590006	26528252	853561.099415665	26534055	1427810.46448062	26539031	58131	26544819	857227	26550607	1112593	26539031	0.85017	26544819	1.01699	26550607	1.07896	26539031	68375.7366173824	26544819	842906.026607931	26550607	1031171.6838437	26555583	36647	26561371	855518	26567174	1958542	26555583	0.85019	26561371	1.01643	26567174	1.07955	26555583	43104.482527435	26561371	841689.048926144	26567174	1814220.7401232
223	26642459	57364	26648247	866989	26654066	1531306	26642459	0.85007	26648247	1.01651	26654066	1.07877	26642459	67481.501523404	26648247	852907.497220883	26654066	1419492.57024203	26659042	58875	26664814	856025	26670618	1101362	26659042	0.84991	26664814	1.01675	26670618	1.07886	26659042	69272.0405690014	26664814	841922.793213671	26670618	1020857.2011197	26675594	36528	26681366	853312	26687169	1949934	26675594	0.84986	26681366	1.01605	26687169	1.07821	26675594	42981.1969030193	26681366	839832.685399341	26687169	1808491.85223658
224	26762471	57206	26768258	864790	26774077	1515879	26762471	0.84986	26768258	1.01618	26774077	1.0781	26762471	67312.2631962912	26768258	851020.488496133	26774077	1406065.30006493	26779038	58641	26784825	854711	26790629	1088537	26779038	0.84993	26784825	1.01529	26790629	1.07835	26779038	68995.0937135999	26784825	841839.277447823	26790629	1009446.84007975	26795621	36942	26801393	853809	26807196	1946373	26795621	0.84987	26801393	1.01637	26807196	1.07843	26795621	43467.8244908045	26801393	840057.262611057	26807196	1804820.89704478
225	26882482	57502	26888269	865985	26894088	1504359	26882482	0.84999	26888269	1.0165	26894088	1.07854	26882482	67650.2076495018	26888269	851928.184948352	26894088	1394810.57726185	26899064	59423	26904836	855804	26910640	1083410	26899064	0.84961	26904836	1.01635	26910640	1.0792	26899064	69941.5025717682	26904836	842036.699955724	26910640	1003901.03780578	26915616	37162	26921404	854456	26927191	1942122	26915616	0.85027	26921404	1.01666	26927191	1.07847	26915616	43706.1168805203	26921404	840454.035764169	26927191	1800812.26181535
226	27002493	57781	27008280	865090	27014099	1499303	27002493	0.84965	27008280	1.01593	27014099	1.07829	27002493	68005.6493850409	27008280	851525.203508116	27014099	1390445.05652468	27019075	58838	27024847	856953	27030682	1072009	27019075	0.8497	27024847	1.01647	27030682	1.07896	27019075	69245.6160997999	27024847	843067.675386386	27030682	993557.68517832	27035658	37302	27041446	855120	27047249	1941359	27035658	0.84941	27041446	1.01602	27047249	1.07799	27035658	43915.1881894492	27041446	841636.975650085	27047249	1800906.31638512
227	27122504	57787	27128291	864537	27134110	1484847	27122504	0.8496	27128291	1.01616	27134110	1.07817	27122504	68016.713747646	27128291	850788.261691072	27134110	1377191.90851164	27139086	59013	27144874	852403	27150677	1061879	27139086	0.8501	27144874	1.01646	27150677	1.07855	27139086	69418.8918950712	27144874	838599.64976487	27150677	984543.136618608	27155654	37457	27161441	853598	27167244	1937582	27155654	0.84939	27161441	1.01608	27167244	1.07821	27155654	44098.7061302817	27161441	840089.36304228	27167244	1797035.82789995
228	27242515	57848	27248318	865656	27254121	1478966	27242515	0.84968	27248318	1.01607	27254121	1.07871	27242515	68082.1014970342	27248318	851964.923676518	27254121	1371050.60674324	27259097	59892	27264869	854100	27270673	1052440	27259097	0.84968	27264869	1.01647	27270673	1.07908	27259097	70487.7130213728	27264869	840260.902928763	27270673	975312.303072988	27275649	37736	27281437	851963	27287224	1930142	27275649	0.84971	27281437	1.0173	27287224	1.07848	27275649	44410.4459168422	27281437	837474.687899341	27287224	1789687.33773459
229	27362526	57545	27368313	863561	27374132	1468643	27362526	0.84999	27368313	1.01693	27374132	1.07881	27362526	67700.7964799586	27368313	849184.309637832	27374132	1361354.64076158	27379108	59834	27384880	853908	27390684	1042494	27379108	0.85012	27384880	1.01653	27390684	1.07913	27379108	70383.0047522703	27384880	840022.429244587	27390684	966050.429512663	27395676	37753	27401463	850035	27407266	1928545	27395676	0.84967	27401463	1.01641	27407266	1.0792	27395676	44432.5443995904	27401463	836311.134286361	27407266	1787013.52853966
230	27482537	58073	27488324	864221	27494143	1458050	27482537	0.84983	27488324	1.01662	27494143	1.07885	27482537	68334.8434392761	27488324	850092.463260609	27494143	1351485.37794874	27499104	59780	27504891	854530	27510695	1036164	27499104	0.84965	27504891	1.01633	27510695	1.07913	27499104	70358.382863532	27504891	840799.740241851	27510695	960184.593144478	27515687	37964	27521474	850798	27527277	1924435	27515687	0.85034	27521474	1.01679	27527277	1.07941	27515687	44645.6711433074	27521474	836748.984549415	27527277	1782858.2281061
231	27602548	58052	27608351	864920	27614154	1449761	27602548	0.84974	27608351	1.01694	27614154	1.07924	27602548	68317.3676654035	27608351	850512.321277558	27614154	1343316.59315815	27619130	59855	27624902	854571	27630721	1026709	27619130	0.85055	27624902	1.01634	27630721	1.0786	27619130	70372.1121627182	27624902	840831.808253144	27630721	951890.41349898	27635698	38394	27641485	853155	27647288	1923837	27635698	0.85013	27641485	1.01674	27647288	1.07918	27635698	45162.5045581264	27641485	839108.326612507	27647288	1782684.07494579
232	27722559	58330	27728346	864954	27734165	1440661	27722559	0.85008	27728346	1.01676	27734165	1.07901	27722559	68617.0713344626	27728346	850696.32951729	27734165	1335169.27553961	27739141	59554	27744929	855771	27750732	1016305	27739141	0.84989	27744929	1.0168	27750732	1.07822	27739141	70072.5976302816	27744929	841631.589299764	27750732	942576.654115116	27755709	38472	27761496	853686	27767299	1919223	27755709	0.84998	27761496	1.01724	27767299	1.07982	27755709	45262.2414645051	27761496	839217.883685266	27767299	1777354.55909318
233	27842570	58405	27848357	865779	27854176	1431047	27842570	0.8501	27848357	1.01675	27854176	1.07848	27842570	68703.6819197742	27848357	851516.105237276	27854176	1326911.02292115	27859137	59780	27864924	855769	27870728	1009928	27859137	0.8502	27864924	1.01711	27870728	1.07948	27859137	70312.867560574	27864924	841373.10615371	27870728	935568.977655909	27875720	38782	27881492	850942	27887295	1911284	27875720	0.84994	27881492	1.0164	27887295	1.07847	27875720	45629.1032308163	27881492	837211.727666273	27887295	1772218.0496444
234	27962581	58201	27968368	864595	27974171	1419564	27962581	0.85063	27968368	1.01632	27974171	1.07792	27962581	68421.052631579	27968368	850711.39011335	27974171	1316947.45435654	27979148	60342	27984935	853490	27990739	1001562	27979148	0.84952	27984935	1.01662	27990739	1.07816	27979148	71030.6996892363	27984935	839536.89677559	27990739	928954.886102248	27995715	38997	28001503	849068	28007306	1906908	27995715	0.85045	28001503	1.01657	28007306	1.07874	27995715	45854.5475924511	28001503	835228.267605773	28007306	1767717.8930975
235	28082592	57921	28088379	861970	28094182	1407525	28082592	0.85005	28088379	1.0163	28094182	1.07847	28082592	68138.3448032469	28088379	848145.232706878	28094182	1305112.79868703	28099159	60652	28104946	854402	28110734	991899	28099159	0.85004	28104946	1.01644	28110734	1.07847	28099159	71351.9363794645	28104946	840582.818464444	28110734	919727.947926229	28115710	39372	28121498	851622	28127301	1905252	28115710	0.85016	28121498	1.01652	28127301	1.07963	28115710	46311.2825821022	28121498	837781.843938142	28127301	1764726.80455341
236	28202603	58446	28208390	865041	28214209	1402579	28202603	0.85088	28208390	1.01751	28214209	1.07955	28202603	68688.8867995487	28208390	850154.789633517	28214209	1299225.60326062	28219170	60454	28224957	856131	28230761	984384	28219170	0.85026	28224957	1.01708	28230761	1.07851	28219170	71100.6045209701	28224957	841753.844338695	28230761	912725.890348722	28235737	40182	28241525	852056	28247312	1901163	28235737	0.85077	28241525	1.01707	28247312	1.07915	28235737	47230.156211432	28241525	837755.513386493	28247312	1761722.65208729
237	28322614	58887	28328401	863285	28334204	1391583	28322614	0.84986	28328401	1.01599	28334204	1.0791	28322614	69290.236038877	28328401	849698.3238024	28334204	1289577.42563247	28339181	60226	28344953	855620	28350756	976495	28339181	0.84983	28344953	1.01691	28350756	1.0789	28339181	70868.2913053199	28344953	841392.060260987	28350756	905083.881731393	28355748	39722	28361520	851926	28367323	1898346	28355748	0.85034	28361520	1.01665	28367323	1.07936	28355748	46713.0794740927	28361520	837973.737274381	28367323	1758770.01185888
238	28442625	58312	28448412	862004	28454215	1384974	28442625	0.85109	28448412	1.01608	28454215	1.08002	28442625	68514.4931793348	28448412	848362.333674514	28454215	1282359.58593359	28459192	60799	28464979	852858	28470783	969375	28459192	0.85002	28464979	1.01674	28470783	1.08005	28459192	71526.5523164161	28464979	838816.216535201	28470783	897527.892227212	28475759	40328	28481531	849592	28487334	1891534	28475759	0.85032	28481531	1.01665	28487334	1.07947	28475759	47426.8510678333	28481531	835677.961933802	28487334	1752280.28569576
239	28562636	58899	28568408	861601	28574211	1374243	28562636	0.85043	28568408	1.01688	28574211	1.07995	28562636	69257.9048246181	28568408	847298.599638109	28574211	1272506.13454327	28579187	60642	28584975	853957	28590763	964501	28579187	0.85088	28584975	1.01752	28590763	1.07974	28579187	71269.7442647612	28584975	839253.282490762	28590763	893271.528330895	28595739	40188	28601542	852122	28607345	1887891	28595739	0.85014	28601542	1.01775	28607345	1.07972	28595739	47272.2139882843	28601542	837260.623925326	28607345	1748500.5371763
240	28682647	58553	28688434	863441	28694222	1361933	28682647	0.85091	28688434	1.01714	28694222	1.07982	28682647	68812.212807465	28688434	848891.008120809	28694222	1261259.28395473	28699198	61427	28704986	854781	28710805	954929	28699198	0.8509	28704986	1.01732	28710805	1.079	28699198	72190.6216946762	28704986	840228.246766013	28710805	885012.97497683	28715781	40906	28721553	852784	28727356	1884400	28715781	0.85083	28721553	1.01747	28727356	1.08007	28715781	48077.7593643854	28721553	838141.665110519	28727356	1744701.73229513
