WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
200	23882184	71381	23887971	849263	23893775	925359	23882184	0.83351	23887971	1.00021	23893775	1.04837	23882184	85639.0445225612	23887971	849084.692214635	23893775	882664.517298282	23898767	79497	23904554	900525	23910342	979903	23898767	0.83363	23904554	1.00183	23910342	1.04785	23898767	95362.4509674556	23904554	898880.049509398	23910342	935155.795199695	23915334	70308	23921106	895744	23926909	1044738	23915334	0.83377	23921106	1.001	23926909	1.04802	23915334	84325.4134833347	23921106	894849.150849151	23926909	996868.38037442
201	24002195	71331	24007982	847643	24013786	926929	24002195	0.83307	24007982	1.0014	24013786	1.04779	24002195	85624.2572652958	24007982	846457.9588576	24013786	884651.504595387	24018778	78471	24024565	901025	24030384	982974	24018778	0.83398	24024565	1.00092	24030384	1.04946	24018778	94092.1844648553	24024565	900196.818926587	24030384	936647.41867246	24035361	70261	24041148	899540	24046951	1044538	24035361	0.83327	24041148	1.002	24046951	1.04777	24035361	84319.6082902301	24041148	897744.510978044	24046951	996915.353560419
202	24122206	70171	24127993	848403	24133797	927628	24122206	0.83422	24127993	1.00191	24133797	1.04816	24122206	84115.7008942485	24127993	846785.639428691	24133797	885006.105938025	24138773	79287	24144561	898912	24150364	982960	24138773	0.8334	24144561	1.00009	24150364	1.04729	24138773	95136.7890568755	24144561	898831.105200532	24150364	938574.797811495	24155340	69958	24161128	898874	24166931	1046001	24155340	0.83402	24161128	1.00125	24166931	1.0483	24155340	83880.4824824345	24161128	897751.810237203	24166931	997806.925498426
203	24242217	70694	24248004	850274	24253808	928270	24242217	0.83421	24248004	1.0024	24253808	1.04863	24242217	84743.6496805361	24248004	848238.228252195	24253808	885221.670179186	24258784	79483	24264572	902067	24270375	982523	24258784	0.83406	24264572	1.00213	24270375	1.04816	24258784	95296.501450735	24264572	900149.681179089	24270375	937378.835292322	24275351	69618	24281123	898241	24286927	1046543	24275351	0.83371	24281123	1.0014	24286927	1.04825	24275351	83503.8562569719	24281123	896985.220691033	24286927	998371.571667064
204	24362228	70605	24368016	850332	24373819	927671	24362228	0.83409	24368016	1.00174	24373819	1.04912	24362228	84649.1385821674	24368016	848854.992313375	24373819	884237.265517767	24378780	79700	24384567	902223	24390370	984460	24378780	0.83412	24384567	1.00253	24390370	1.04879	24378780	95549.8009878674	24384567	899946.136275224	24390370	938662.649338762	24395362	70393	24401150	898071	24406938	1047692	24395362	0.83423	24401150	1.00138	24406938	1.04873	24395362	84380.8062524724	24401150	896833.36994947	24406938	999010.231422769
205	24482239	70821	24488027	849095	24493830	929278	24482239	0.83378	24488027	1.00145	24493830	1.04797	24482239	84939.6723356281	24488027	847865.594887413	24493830	886741.032663149	24498791	78709	24504578	898986	24510381	982212	24498791	0.83387	24504578	1.00167	24510381	1.04892	24498791	94390.0128317364	24504578	897487.196382042	24510381	936403.157533463	24515358	70726	24521145	897766	24526949	1046410	24515358	0.83416	24521145	1.00118	24526949	1.04803	24515358	84787.0912055241	24521145	896707.884696059	24526949	998454.242722059
206	24602250	70794	24608038	848471	24613841	930926	24602250	0.83326	24608038	1.00093	24613841	1.04919	24602250	84960.2765043324	24608038	847682.655130729	24613841	887280.664131377	24618833	79858	24624605	898491	24630424	982969	24618833	0.83368	24624605	1.00061	24630424	1.0486	24618833	95789.7514633912	24624605	897943.254614685	24630424	937410.833492275	24635400	70797	24641188	897727	24646975	1046176	24635400	0.83394	24641188	1.00125	24646975	1.04869	24635400	84894.596733578	24641188	896606.242197254	24646975	997602.723397763
207	24722261	71125	24728049	848079	24733867	929698	24722261	0.83313	24728049	1.00107	24733867	1.04818	24722261	85370.8304826378	24728049	847172.525397825	24733867	886964.071056498	24738859	79369	24744647	901645	24750450	983517	24738859	0.83376	24744647	1.00091	24750450	1.04772	24738859	95194.0606409518	24744647	900825.249023389	24750450	938721.22322758	24755427	70834	24761214	898776	24767017	1045856	24755427	0.83362	24761214	1.00047	24767017	1.04725	24755427	84971.5697799957	24761214	898353.773726349	24767017	998668.894724278
208	24842272	71148	24848060	848615	24853863	933057	24842272	0.83411	24848060	1.0007	24853863	1.04824	24842272	85298.1021687787	24848060	848021.385030479	24853863	890117.721132565	24858855	79754	24864642	901094	24870446	984846	24858855	0.83388	24864642	1.00133	24870446	1.0479	24858855	95642.058809421	24864642	899897.136808045	24870446	939828.22788434	24875422	71107	24881194	898448	24886997	1048417	24875422	0.83464	24881194	1.00118	24886997	1.04806	24875422	85194.8145308157	24881194	897389.080884556	24886997	1000340.62935328
209	24962283	70769	24968071	851326	24973874	933909	24962283	0.83484	24968071	1.00193	24973874	1.04888	24962283	84769.5366776867	24968071	849686.105815776	24973874	890386.88887194	24978866	79943	24984653	901803	24990457	983659	24978866	0.83487	24984653	1.00123	24990457	1.04858	24978866	95755.027728868	24984653	900695.144971685	24990457	938086.745884911	24995433	71041	25001221	899428	25007024	1048641	24995433	0.83369	25001221	1.00144	25007024	1.04818	24995433	85212.7289520085	25001221	898134.686052085	25007024	1000439.80995631
210	25082294	71285	25088082	847108	25093885	933550	25082294	0.83427	25088082	1.00226	25093885	1.04912	25082294	85445.9587423736	25088082	845197.852852553	25093885	889841.009608052	25098846	79714	25104633	898658	25110436	982762	25098846	0.83435	25104633	1.00192	25110436	1.04799	25098846	95540.2409060946	25104633	896935.883104439	25110436	937758.948081566	25115413	71496	25121185	899061	25126988	1048357	25115413	0.83381	25121185	1.00179	25126988	1.0495	25115413	85746.1532003694	25121185	897454.556344144	25126988	998910.909957123
211	25202305	71063	25208108	848537	25213896	932366	25202305	0.83449	25208108	1.00194	25213896	1.04898	25202305	85157.401526681	25208108	846894.025590355	25213896	888831.054929551	25218872	79688	25224644	900408	25230447	987578	25218872	0.83425	25224644	1.00147	25230447	1.04894	25218872	95520.5274198382	25224644	899086.343075679	25230447	941500.943809942	25235424	71284	25241196	896837	25246999	1047707	25235424	0.83455	25241196	1.00096	25246999	1.04852	25235424	85416.0925049428	25241196	895976.862212276	25246999	999224.621371076
212	25322316	70639	25328104	848748	25333907	931932	25322316	0.8337	25328104	1.00073	25333907	1.04797	25322316	84729.5190116349	25328104	848128.865927873	25333907	889273.547906906	25338883	79513	25344655	901456	25350458	984882	25338883	0.83365	25344655	1.00128	25350458	1.04801	25338883	95379.355844779	25344655	900303.611377437	25350458	939763.933550252	25355435	71292	25361207	899036	25367010	1049405	25355435	0.83378	25361207	1.00111	25367010	1.04791	25355435	85504.5695507208	25361207	898039.176514069	25367010	1001426.64923514
213	25442327	71009	25448115	852374	25453918	934611	25442327	0.83387	25448115	1.00122	25453918	1.04786	25442327	85155.959562042	25448115	851335.370847566	25453918	891923.539404119	25458894	79730	25464666	902850	25470469	987303	25458894	0.83437	25464666	1.00157	25470469	1.04834	25458894	95557.126934094	25464666	901434.747446509	25470469	941777.476772803	25475446	71222	25481233	899021	25487021	1047054	25475446	0.8339	25481233	1.00136	25487021	1.04837	25475446	85408.3223408083	25481233	897799.992010865	25487021	998744.717990786
214	25562338	71044	25568126	851980	25573944	935471	25562338	0.83477	25568126	1.0023	25573944	1.04875	25562338	85106.0771230399	25568126	850024.942631947	25573944	891986.650774732	25578905	79866	25584708	902314	25590512	988831	25578905	0.83443	25584708	1.00178	25590512	1.04904	25578905	95713.2413743514	25584708	900710.734891893	25590512	942605.620376726	25595488	71550	25601260	898862	25607063	1050325	25595488	0.83458	25601260	1.0024	25607063	1.04846	25595488	85731.7453090177	25601260	896709.896249002	25607063	1001778.79938195
215	25682349	70970	25688137	849055	25693955	935338	25682349	0.83359	25688137	1.00109	25693955	1.04816	25682349	85137.7775645101	25688137	848130.537713892	25693955	892361.853152191	25698916	80164	25704719	900186	25710538	988193	25698916	0.83438	25704719	1.00163	25710538	1.04879	25698916	96076.1283827513	25704719	898721.08463205	25710538	942221.989149401	25715499	71797	25721287	897353	25727090	1048969	25715499	0.83347	25721287	1.00179	25727090	1.04872	25715499	86142.2726672826	25721287	895749.60820132	25727090	1000237.43229842
216	25802360	71065	25808148	848379	25813966	933356	25802360	0.83369	25808148	1.00047	25813966	1.04741	25802360	85241.516630882	25808148	847980.449188881	25813966	891108.543932176	25818927	79569	25824699	902805	25830502	987659	25818927	0.83363	25824699	1.00155	25830502	1.04791	25818927	95448.8202200017	25824699	901407.817882283	25830502	942503.650122625	25835479	71039	25841266	896424	25847070	1048178	25835479	0.83407	25841266	1.0009	25847070	1.04806	25835479	85171.5083865863	25841266	895617.943850534	25847070	1000112.58897391
217	25922371	71286	25928159	850048	25933962	935231	25922371	0.83338	25928159	1.00085	25933962	1.04774	25922371	85538.4098490485	25928159	849326.072838088	25933962	892617.443258824	25938938	80268	25944726	903239	25950513	988748	25938938	0.83323	25944726	1.00067	25950513	1.0477	25938938	96333.5453596246	25944726	902634.235062508	25950513	943731.984346664	25955490	71801	25961277	902462	25967065	1050469	25955490	0.83328	25961277	1.00126	25967065	1.04777	25955490	86166.7146697389	25961277	901326.32882568	25967065	1002575.94701127
218	26042382	71118	26048170	850212	26053988	936035	26042382	0.8328	26048170	1.00082	26053988	1.04778	26042382	85396.2536023055	26048170	849515.397374153	26053988	893350.703391933	26058965	80049	26064784	903135	26070587	988979	26058965	0.8336	26064784	1.00148	26070587	1.04786	26058965	96028.0710172745	26064784	901800.335503455	26070587	943808.333174279	26075548	71301	26081335	902102	26087123	1050879	26075548	0.83372	26081335	1.001	26087123	1.04785	26075548	85521.5180156408	26081335	901200.799200799	26087123	1002890.68091807
219	26162393	70664	26168196	848110	26173999	938560	26162393	0.83351	26168196	1.00071	26173999	1.04821	26162393	84778.8268886996	26168196	847508.269128919	26173999	895393.098711136	26178976	80248	26184748	901959	26190551	987327	26178976	0.83455	26184748	1.00062	26190551	1.04778	26178976	96157.2104727098	26184748	901400.131918211	26190551	942303.727881807	26195528	71906	26201315	898781	26207118	1051496	26195528	0.83325	26201315	1.00116	26207118	1.04803	26195528	86295.8295829583	26201315	897739.622038435	26207118	1003307.15723787
220	26282404	71415	26288192	851619	26294010	937328	26282404	0.83393	26288192	1.00136	26294010	1.04842	26282404	85636.68413416	26288192	850462.371175202	26294010	894038.648633181	26298971	79886	26304759	901471	26310562	988284	26298971	0.83426	26304759	1.00018	26310562	1.04751	26298971	95756.7185289958	26304759	901308.764422404	26310562	943460.205630495	26315539	71764	26321326	896945	26327129	1051266	26315539	0.83373	26321326	1.00099	26327129	1.04801	26315539	86075.8279059168	26321326	896057.90267635	26327129	1003106.84058358
221	26402415	71036	26408203	848318	26414021	938134	26402415	0.83309	26408203	1.00039	26414021	1.04841	26402415	85268.0982846991	26408203	847987.284958866	26414021	894815.959405195	26418982	80361	26424770	901484	26430573	989800	26418982	0.83304	26424770	1.00121	26430573	1.04725	26418982	96467.1564390665	26424770	900394.522627621	26430573	945142.038672714	26435565	71718	26441337	899323	26447140	1049559	26435565	0.83348	26441337	1.00098	26447140	1.04754	26435565	86046.455823775	26441337	898442.526324203	26447140	1001927.37270176
222	26522426	71210	26528214	851419	26534017	937323	26522426	0.83364	26528214	1.0006	26534017	1.0472	26522426	85420.5652319946	26528214	850908.454927044	26534017	895075.439266616	26538993	80430	26544765	902712	26550569	992068	26538993	0.83391	26544765	1.00085	26550569	1.04818	26538993	96449.2571140771	26544765	901945.346455513	26550569	946467.209830373	26555561	72282	26561333	899233	26567136	1051626	26555561	0.83331	26561333	1.001	26567136	1.04792	26555561	86740.8287432048	26561333	898334.665334665	26567136	1003536.52950607
223	26642437	71074	26648240	850893	26654044	939461	26642437	0.83319	26648240	1.00144	26654044	1.04636	26642437	85303.4721972179	26648240	849669.475954625	26654044	897837.264421423	26659004	79978	26664776	902123	26670580	992096	26659004	0.83338	26664776	1.00066	26670580	1.0475	26659004	95968.2257793564	26664776	901527.991525593	26670580	947108.353221957	26675556	71826	26681344	899128	26687147	1049794	26675556	0.83258	26681344	1.001	26687147	1.04652	26675556	86269.1873453602	26681344	898229.77022977	26687147	1003128.46386118
224	26762448	71179	26768251	850763	26774055	941546	26762448	0.8335	26768251	1.00094	26774055	1.04846	26762448	85397.7204559088	26768251	849964.03380822	26774055	898027.583312668	26779031	80251	26784834	901624	26790637	990016	26779031	0.83311	26784834	1.00083	26790637	1.0478	26779031	96327.0156401916	26784834	900876.272693664	26790637	944852.071005917	26795614	72369	26801386	899227	26807189	1054085	26795614	0.83345	26801386	1.00092	26807189	1.04864	26795614	86830.6437098806	26801386	898400.471566159	26807189	1005192.43973146
225	26882459	71330	26888247	850669	26894050	941724	26882459	0.83429	26888247	1.00189	26894050	1.04862	26882459	85497.8484699565	26888247	849064.268532473	26894050	898060.307833152	26899026	80473	26904814	903209	26910602	993045	26899026	0.83434	26904814	1.00139	26910602	1.04902	26899026	96451.0870867991	26904814	901955.282157801	26910602	946640.674153019	26915594	72041	26921366	901016	26927153	1056380	26915594	0.83391	26921366	1.00164	26927153	1.04844	26915594	86389.4185223825	26921366	899540.75316481	26927153	1007573.15630842
226	27002470	71605	27008273	848091	27014077	941823	27002470	0.83378	27008273	1.00096	27014077	1.04861	27002470	85879.9683369714	27008273	847277.613491049	27014077	898163.282822022	27019053	81014	27024841	902779	27030659	995813	27019053	0.83359	27024841	1.00149	27030659	1.0488	27019053	97186.8664451349	27024841	901435.860567754	27030659	949478.451563692	27035636	71987	27041408	901460	27047211	1054155	27035636	0.83437	27041408	1.0023	27047211	1.04778	27035636	86277.0713232738	27041408	899391.399780505	27047211	1006084.29250415
227	27122481	71455	27128269	849886	27134088	942862	27122481	0.83378	27128269	1.00121	27134088	1.04773	27122481	85700.0647652858	27128269	848858.880754287	27134088	899909.32778483	27139048	80468	27144852	901908	27150639	994442	27139048	0.83375	27144852	1.00138	27150639	1.04867	27139048	96513.3433283358	27144852	900665.082186583	27150639	948288.784841752	27155631	72779	27161403	897825	27167206	1053308	27155631	0.83342	27161403	1.00054	27167206	1.04751	27155631	87325.718125315	27161403	897340.436164471	27167206	1005535.03069183
228	27242492	71505	27248280	850186	27254083	942730	27242492	0.83356	27248280	1.00095	27254083	1.04785	27242492	85782.6671145449	27248280	849379.089864629	27254083	899680.297752541	27259059	80748	27264847	904457	27270650	994890	27259059	0.83433	27264847	1.00157	27270650	1.04903	27259059	96781.8489087052	27264847	903039.228411394	27270650	948390.417814552	27275627	72823	27281414	901961	27287202	1057111	27275627	0.834	27281414	1.00152	27287202	1.04824	27275627	87317.7458033573	27281414	900592.100007988	27287202	1008462.75662062
229	27362503	71024	27368291	850428	27374094	944136	27362503	0.83368	27368291	1.00076	27374094	1.0484	27362503	85193.359562422	27368291	849782.165554179	27374094	900549.408622663	27379055	80917	27384842	903465	27390646	993679	27379055	0.83437	27384842	1.00129	27390646	1.04834	27379055	96979.7571820655	27384842	902301.031669147	27390646	947859.473071713	27395622	72494	27401410	898798	27407213	1055705	27395622	0.83423	27401410	1.00153	27407213	1.04881	27395622	86899.2963571197	27401410	897424.939842042	27407213	1006574.11733298
230	27482514	70932	27488302	850672	27494105	944545	27482514	0.83328	27488302	1.00091	27494105	1.0484	27482514	85123.8479262673	27488302	849898.592281024	27494105	900939.526898131	27499081	80259	27504869	903001	27510672	995678	27499081	0.83353	27504869	1.00137	27510672	1.04844	27499081	96288.0760140607	27504869	901765.581153819	27510672	949675.708671932	27515649	72780	27521436	900437	27527239	1055921	27515649	0.83378	27521436	1.00193	27527239	1.04886	27515649	87289.2129818417	27521436	898702.504166958	27527239	1006732.07101043
231	27602525	71206	27608313	849543	27614116	942439	27602525	0.83306	27608313	1.00101	27614116	1.04818	27602525	85475.2358773678	27608313	848685.827314412	27614116	899119.426052777	27619077	81242	27624864	901300	27630652	996672	27619077	0.83322	27624864	1.00098	27630652	1.04831	27619077	97503.6604978277	27624864	900417.590761054	27630652	950741.669925881	27635644	73266	27641416	902781	27647219	1056817	27635644	0.83351	27641416	1.00122	27647219	1.04811	27635644	87900.565080203	27641416	901680.949241925	27647219	1008307.33415386
232	27722536	71625	27728339	850653	27734143	946508	27722536	0.83317	27728339	1.00075	27734143	1.04802	27722536	85966.8495025025	27728339	850015.488383712	27734143	903139.25306769	27739135	81285	27744922	902201	27750741	996079	27739135	0.83325	27744922	1.00118	27750741	1.0477	27739135	97551.7551755176	27744922	901137.657564074	27750741	950729.216378734	27755717	73357	27761489	902247	27767293	1058197	27755717	0.83319	27761489	1.00117	27767293	1.04821	27755717	88043.5434894802	27761489	901192.604652557	27767293	1009527.67098196
233	27842547	71619	27848335	849982	27854138	947489	27842547	0.83419	27848335	1.00077	27854138	1.04866	27842547	85854.5415313058	27848335	849328.017426582	27854138	903523.544332768	27859130	81028	27864918	904251	27870736	997674	27859130	0.83355	27864918	1.00116	27870736	1.04844	27859130	97208.3258352828	27864918	903203.284190339	27870736	951579.489527298	27875697	73415	27881485	899954	27887288	1056891	27875697	0.8339	27881485	1.00049	27887288	1.04743	27875697	88038.1340688332	27881485	899513.238513129	27887288	1009032.58451639
234	27962558	71939	27968346	851187	27974149	947561	27962558	0.83362	27968346	1.00136	27974149	1.04832	27962558	86297.1137928552	27968346	850030.95789726	27974149	903885.264041514	27979125	80736	27984897	904872	27990701	997984	27979125	0.83327	27984897	1.00031	27990701	1.04838	27979125	96890.5636828399	27984897	904591.576611251	27990701	951929.643831435	27995677	72851	28001465	903989	28007268	1057719	27995677	0.83354	28001465	1.0012	28007268	1.04849	27995677	87399.5249178204	28001465	902905.513383939	28007268	1008802.18218581
235	28082569	71226	28088372	849943	28094176	947646	28082569	0.83404	28088372	1.00077	28094176	1.0477	28082569	85398.7818330056	28088372	849289.047433476	28094176	904501.288536795	28099168	80696	28104955	905135	28110758	996651	28099168	0.83504	28104955	1.00087	28110758	1.04859	28099168	96637.2868365587	28104955	904348.217051165	28110758	950467.771006781	28115735	73095	28121522	903637	28127310	1057625	28115735	0.83372	28121522	1.00041	28127310	1.04845	28115735	87673.319579715	28121522	903266.660669126	28127310	1008751.01340073
236	28202580	71530	28208368	852988	28214171	946743	28202580	0.8345	28208368	1.00099	28214171	1.04748	28202580	85715.9976033553	28208368	852144.377066704	28214171	903829.190056135	28219147	80592	28224935	904400	28230738	998682	28219147	0.83379	28224935	1.00054	28230738	1.04804	28219147	96657.4317274134	28224935	903911.887580706	28230738	952904.469295065	28235730	73644	28241502	904293	28247306	1056659	28235730	0.83418	28241502	1.00136	28247306	1.04739	28235730	88283.1043659642	28241502	903064.831828713	28247306	1008849.61666619
237	28322591	71416	28328379	851554	28334198	950635	28322591	0.83385	28328379	1.00139	28334198	1.04828	28322591	85646.0994183606	28328379	850371.982943708	28334198	906852.176899302	28339190	81203	28344977	905136	28350780	1000286	28339190	0.83411	28344977	1.00133	28350780	1.04939	28339190	97352.8671278369	28344977	903933.768088443	28350780	953207.101268356	28355757	73584	28361529	905799	28367332	1059083	28355757	0.83373	28361529	1.00076	28367332	1.04795	28355757	88258.7888165233	28361529	905111.11555218	28367332	1010623.59845412
238	28442602	70865	28448390	855214	28454209	950788	28442602	0.83296	28448390	1.00079	28454209	1.04831	28442602	85076.1140991164	28448390	854538.914257737	28454209	906972.17426143	28459169	80732	28464957	907601	28470760	1000351	28459169	0.83317	28464957	1.00096	28470760	1.04814	28459169	96897.3918888102	28464957	906730.538682865	28470760	954405.899975194	28475737	73317	28481524	902506	28487312	1062006	28475737	0.83376	28481524	1.00178	28487312	1.04832	28475737	87935.3770869315	28481524	900902.393739144	28487312	1013055.17399267
239	28562613	70853	28568416	852277	28574220	949669	28562613	0.83435	28568416	1.00098	28574220	1.04749	28562613	84919.9976029244	28568416	851442.58626546	28574220	906613.905622011	28579180	81401	28584968	903819	28590771	999289	28579180	0.83408	28584968	1.00226	28590771	1.04855	28579180	97593.7559946288	28584968	901780.974996508	28590771	953019.884602546	28595763	73349	28601535	902628	28607339	1060263	28595763	0.83381	28601535	1.0023	28607339	1.04855	28595763	87968.4820282798	28601535	900556.719545046	28607339	1011170.66425063
240	28682624	71499	28688412	849769	28694215	951312	28682624	0.83425	28688412	1.00136	28694215	1.04952	28682624	85704.5250224753	28688412	848614.883758089	28694215	906425.794648982	28699207	80962	28704979	906016	28710782	1000469	28699207	0.83399	28704979	1.00159	28710782	1.04866	28699207	97077.9026127412	28704979	904577.721422937	28710782	954045.162397727	28715774	73625	28721546	900622	28727350	1061063	28715774	0.83473	28721546	1.0013	28727350	1.04846	28715774	88202.1731577876	28721546	899452.711475083	28727350	1012020.48719074
241	28802635	71471	28808439	851596	28814242	950347	28802635	0.83417	28808439	1.00148	28814242	1.04862	28802635	85679.1781051824	28808439	850337.500499261	28814242	906283.496404799	28819218	81204	28824990	904120	28830778	1002991	28819218	0.83439	28824990	1.00128	28830778	1.04842	28819218	97321.396469277	28824990	902964.205816555	28830778	956669.083001087	28835770	73633	28841557	901312	28847361	1062240	28835770	0.83443	28841557	1.00182	28847361	1.04866	28835770	88243.4715913858	28841557	899674.592242119	28847361	1012949.85982111
242	28922646	71459	28928450	853046	28934253	954856	28922646	0.83497	28928450	1.00218	28934253	1.0492	28922646	85582.7155466664	28928450	851190.40491728	28934253	910080.060998856	28939229	81306	28945017	903478	28950804	1002781	28939229	0.83467	28945017	1.00202	28950804	1.04949	28939229	97410.952831658	28945017	901656.653559809	28950804	955493.620711012	28955828	73560	28961600	903310	28967403	1062971	28955828	0.83464	28961600	1.0021	28967403	1.0495	28955828	88133.8061918911	28961600	901417.024249077	28967403	1012835.63601715
243	29042657	71708	29048461	852300	29054264	953340	29042657	0.83435	29048461	1.00274	29054264	1.04894	29042657	85944.747408162	29048461	849971.079242875	29054264	908860.373329266	29059240	81338	29065028	904412	29070831	1002596	29059240	0.83485	29065028	1.00133	29070831	1.04898	29059240	97428.2805294364	29065028	903210.72972946	29070831	955781.807088791	29075807	73974	29081595	902256	29087383	1064797	29075807	0.83422	29081595	1.0016	29087383	1.04895	29075807	88674.4503847906	29081595	900814.696485623	29087383	1015107.48844082
244	29162668	71431	29168456	850854	29174275	952982	29162668	0.83403	29168456	1.00135	29174275	1.04764	29162668	85645.6002781675	29168456	849706.895690817	29174275	909646.443434768	29179236	81397	29185023	902680	29190826	1002341	29179236	0.83411	29185023	1.0012	29190826	1.04844	29179236	97585.4503602642	29185023	901598.082301238	29190826	956030.864904048	29195818	73670	29201590	900542	29207378	1061882	29195818	0.83378	29201590	1.00166	29207378	1.0488	29195818	88356.6408405095	29201590	899049.577701016	29207378	1012473.30282227
245	29282679	71227	29288467	852270	29294286	953949	29282679	0.83339	29288467	1.00179	29294286	1.04832	29282679	85466.5882719975	29288467	850747.162578984	29294286	909978.823260073	29299247	81205	29305019	903536	29310822	1004143	29299247	0.83363	29305019	1.00107	29310822	1.04817	29299247	97411.3215695213	29305019	902570.249832679	29310822	957996.317391263	29315814	73806	29321586	899524	29327389	1063152	29315814	0.83368	29321586	1.00094	29327389	1.04836	29315814	88530.371365512	29321586	898679.241512978	29327389	1014109.65698806
246	29402690	71578	29408494	852182	29414297	953227	29402690	0.83395	29408494	1.00185	29414297	1.04815	29402690	85830.0857365549	29408494	850608.374507162	29414297	909437.580498974	29419320	81738	29425108	905210	29430911	1004296	29419320	0.8346	29425108	1.00195	29430911	1.04857	29419320	97936.7361610352	29425108	903448.275862069	29430911	957776.781712237	29435887	74184	29441690	900131	29447494	1063262	29435887	0.83427	29441690	1.00176	29447494	1.04845	29435887	88920.8529612715	29441690	898549.552787095	29447494	1014127.52157947
247	29522701	71782	29528489	851076	29534308	957535	29522701	0.83439	29528489	1.00078	29534308	1.04844	29522701	86029.3148287971	29528489	850412.678111073	29534308	913294.990652779	29539269	82250	29545056	904710	29550844	1004768	29539269	0.83391	29545056	1.00235	29550844	1.04879	29539269	98631.7468311928	29545056	902588.916047289	29550844	958025.915578905	29555836	74017	29561608	901250	29567411	1065059	29555836	0.83467	29561608	1.00199	29567411	1.04864	29555836	88678.1602309895	29561608	899460.074451841	29567411	1015657.42294782
248	29642712	71312	29648500	851039	29654319	954036	29642712	0.83368	29648500	1.00127	29654319	1.04764	29642712	85538.8158526053	29648500	849959.551369761	29654319	910652.514222443	29659295	81633	29665067	904878	29670870	1004774	29659295	0.8332	29665067	1.00114	29670870	1.04758	29659295	97975.2760441671	29665067	903847.613720359	29670870	959138.204242158	29675862	74580	29681634	902003	29687438	1066447	29675862	0.83297	29681634	1.00074	29687438	1.04817	29675862	89535.0372762524	29681634	901336.0113516	29687438	1017437.05696595
249	29762723	71692	29768511	852293	29774330	956547	29762723	0.83284	29768511	1.00108	29774330	1.04805	29762723	86081.3601652178	29768511	851373.51660207	29774330	912692.142550451	29779306	81662	29785078	903640	29790881	1003435	29779306	0.83323	29785078	1.00122	29790881	1.04804	29779306	98006.5528125488	29785078	902538.902538903	29790881	957439.601541926	29795873	74073	29801645	897869	29807449	1065199	29795873	0.83331	29801645	1.00065	29807449	1.04735	29795873	88890.0889224898	29801645	897285.764253236	29807449	1017042.05852867
250	29882734	71496	29888522	850421	29894341	954923	29882734	0.83362	29888522	1.00144	29894341	1.04791	29882734	85765.6966003695	29888522	849198.154657294	29894341	911264.326134878	29899302	81620	29905089	901554	29910877	1008869	29899302	0.83389	29905089	1.00112	29910877	1.04856	29899302	97878.617083788	29905089	900545.389164136	29910877	962147.135118639	29915869	73996	29921656	899297	29927444	1064494	29915869	0.83249	29921656	1.00138	29927444	1.04791	29915869	88885.1517735949	29921656	898057.680401047	29927444	1015825.78656564
251	30002745	71797	30008533	852541	30014352	956798	30002745	0.83332	30008533	1.00083	30014352	1.04893	30002745	86157.7785244564	30008533	851833.977798427	30014352	912165.730792331	30019328	81850	30025100	903998	30030903	1006685	30019328	0.83363	30025100	1.00146	30030903	1.04822	30019328	98185.04612358	30025100	902680.087072874	30030903	960375.684493713	30035880	74118	30041667	901908	30047471	1065507	30035880	0.83416	30041667	1.00101	30047471	1.04792	30035880	88853.4573702887	30041667	900997.992028052	30047471	1016782.76967707
252	30122756	71865	30128544	852724	30134363	957266	30122756	0.83304	30128544	1.00061	30134363	1.04734	30122756	86268.3664649957	30128544	852204.155465166	30134363	913997.364752611	30139324	81399	30145096	904754	30150899	1008581	30139324	0.83338	30145096	1.00014	30150899	1.04808	30139324	97673.3302935036	30145096	904627.352170696	30150899	962312.991374704	30155875	74400	30161663	902534	30167466	1068301	30155875	0.83357	30161663	1.00104	30167466	1.04809	30155875	89254.6516789232	30161663	901596.339806601	30167466	1019283.64930493
253	30242767	71681	30248571	853587	30254374	957659	30242767	0.8334	30248571	1.00108	30254374	1.04782	30242767	86010.319174466	30248571	852666.120589763	30254374	913953.732511309	30259350	82422	30265138	902390	30270957	1007434	30259350	0.8334	30265138	1.00022	30270957	1.04716	30259350	98898.4881209503	30265138	902191.51786607	30270957	962063.104014668	30275933	74913	30281705	902471	30287508	1069828	30275933	0.83428	30281705	1.00098	30287508	1.048	30275933	89793.5944766745	30281705	901587.444304582	30287508	1020828.24427481
